Region,years,products,Productivity (kg/ ha),Production (t),Area (ha) 
20,2019,Batata,28460.0,13177.0,463.0
20,2019,Batata de regadio,0.0,0.0,0.0
20,2019,Batata de sequeiro,28460.0,13177.0,463.0
20,2019,Beterraba,0.0,0.0,0.0
20,2019,Castanha,1917.0,184.0,96.0
20,2019,Centeio,0.0,0.0,0.0
20,2019,Cereais para grão,2206.0,75.0,34.0
20,2019,Cereja,0.0,0.0,0.0
20,2019,Cevada,0.0,0.0,0.0
20,2019,Citrinos,10507.0,3152.0,300.0
20,2019,Damasco,0.0,0.0,0.0
20,2019,Diospiro,0.0,0.0,0.0
20,2019,Feijão,1818.0,20.0,11.0
20,2019,Figo,0.0,0.0,0.0
20,2019,Framboesas,0.0,0.0,0.0
20,2019,Frutos pequenos de baga,0.0,0.0,0.0
20,2019,Ginja,0.0,0.0,0.0
20,2019,Girassol,0.0,0.0,0.0
20,2019,Groselha,0.0,0.0,0.0
20,2019,Grão-de-bico,0.0,0.0,0.0
20,2019,Kiwi,0.0,0.0,0.0
20,2019,Laranja,11062.0,2876.0,260.0
20,2019,Limão,0.0,0.0,0.0
20,2019,Lúpulo,0.0,0.0,0.0
20,2019,Marmelo,0.0,0.0,0.0
20,2019,Maçã,9302.0,400.0,43.0
20,2019,Milho,2206.0,75.0,34.0
20,2019,Milho forrageiro,39011.0,572600.0,14678.0
20,2019,Milho regadio,0.0,0.0,0.0
20,2019,Milho sequeiro,2206.0,75.0,34.0
20,2019,Mirtilos,0.0,0.0,0.0
20,2019,Nespera,0.0,0.0,0.0
20,2019,Noz,0.0,0.0,0.0
20,2019,Olival,0.0,0.0,0.0
20,2019,Principais culturas forrageiras,39011.0,572600.0,14678.0
20,2019,Principais culturas para indústria,0.0,0.0,0.0
20,2019,Principais frutos de casca rija,1917.0,184.0,96.0
20,2019,Principais frutos frescos,9302.0,400.0,43.0
20,2019,Principais frutos subtropicais,15269.0,5680.0,372.0
20,2019,Principais leguminosas secas,1818.0,20.0,11.0
20,2019,Pêra,0.0,0.0,0.0
20,2019,Pêssego,0.0,0.0,0.0
20,2019,Romã,0.0,0.0,0.0
20,2019,Tabaco,0.0,0.0,0.0
20,2019,Tangera,0.0,0.0,0.0
20,2019,Tangerina,6900.0,276.0,40.0
20,2019,Tomate para indústria,0.0,0.0,0.0
20,2019,Toranja,0.0,0.0,0.0
20,2019,Trigo,0.0,0.0,0.0
20,2019,Trigo duro,0.0,0.0,0.0
20,2019,Trigo mole,0.0,0.0,0.0
20,2019,Triticale,0.0,0.0,0.0
20,2019,Uva de mesa,3615.0,47.0,13.0
20,2019,Uva para vinho,1257.0,1765.0,1404.0
20,2019,Vinha,1279.0,1812.0,1417.0
20,2020,Abacate,0.0,0.0,0.0
20,2020,Ameixa,0.0,0.0,0.0
20,2020,Amoras,0.0,0.0,0.0
20,2020,Amêndoa,0.0,0.0,0.0
20,2020,Ananás,18000.0,1350.0,75.0
20,2020,Arroz,0.0,0.0,0.0
20,2020,Aveia,0.0,0.0,0.0
20,2020,Aveia forrageira,0.0,0.0,0.0
20,2020,Avelã,0.0,0.0,0.0
20,2020,Azeitona de mesa,0.0,0.0,0.0
20,2020,Azeitona para azeite,0.0,0.0,0.0
20,2020,Banana,13399.0,3966.0,296.0
20,2020,Batata,32338.0,15037.0,465.0
20,2020,Batata de regadio,0.0,0.0,0.0
20,2020,Batata de sequeiro,32338.0,15037.0,465.0
20,2020,Beterraba,0.0,0.0,0.0
20,2020,Castanha,1589.0,151.0,95.0
20,2020,Centeio,0.0,0.0,0.0
20,2020,Cereais para grão,2675.0,107.0,40.0
20,2020,Cereja,0.0,0.0,0.0
20,2020,Cevada,0.0,0.0,0.0
20,2020,Citrinos,14117.0,4235.0,300.0
20,2020,Damasco,0.0,0.0,0.0
20,2020,Diospiro,0.0,0.0,0.0
20,2020,Feijão,1833.0,22.0,12.0
20,2020,Figo,0.0,0.0,0.0
20,2020,Framboesas,0.0,0.0,0.0
20,2020,Frutos pequenos de baga,0.0,0.0,0.0
20,2020,Ginja,0.0,0.0,0.0
20,2020,Girassol,0.0,0.0,0.0
20,2020,Groselha,0.0,0.0,0.0
20,2020,Grão-de-bico,0.0,0.0,0.0
20,2020,Kiwi,0.0,0.0,0.0
20,2020,Laranja,15023.0,3966.0,264.0
20,2020,Limão,0.0,0.0,0.0
20,2020,Lúpulo,0.0,0.0,0.0
20,2020,Marmelo,0.0,0.0,0.0
20,2020,Maçã,7907.0,340.0,43.0
20,2020,Milho,2675.0,107.0,40.0
20,2020,Milho forrageiro,44460.0,610884.0,13740.0
20,2020,Milho regadio,0.0,0.0,0.0
20,2020,Milho sequeiro,2675.0,107.0,40.0
20,2020,Mirtilos,0.0,0.0,0.0
20,2020,Nespera,0.0,0.0,0.0
20,2020,Noz,0.0,0.0,0.0
20,2020,Olival,0.0,0.0,0.0
20,2020,Principais culturas forrageiras,44460.0,610884.0,13740.0
20,2020,Principais culturas para indústria,0.0,0.0,0.0
20,2020,Principais frutos de casca rija,1589.0,151.0,95.0
20,2020,Principais frutos frescos,7907.0,340.0,43.0
20,2020,Principais frutos subtropicais,14329.0,5316.0,371.0
20,2020,Principais leguminosas secas,1833.0,22.0,12.0
20,2020,Pêra,0.0,0.0,0.0
20,2020,Pêssego,0.0,0.0,0.0
20,2020,Romã,0.0,0.0,0.0
20,2020,Tabaco,0.0,0.0,0.0
20,2020,Tangera,0.0,0.0,0.0
20,2020,Tangerina,7472.0,269.0,36.0
20,2020,Tomate para indústria,0.0,0.0,0.0
20,2020,Toranja,0.0,0.0,0.0
20,2020,Trigo,0.0,0.0,0.0
20,2020,Trigo duro,0.0,0.0,0.0
20,2020,Trigo mole,0.0,0.0,0.0
20,2020,Triticale,0.0,0.0,0.0
20,2020,Uva de mesa,3615.0,47.0,13.0
20,2020,Uva para vinho,790.0,1109.0,1404.0
20,2020,Vinha,816.0,1156.0,1417.0
20,2021,Abacate,0.0,0.0,0.0
20,2021,Ameixa,0.0,0.0,0.0
20,2021,Amoras,0.0,0.0,0.0
20,2021,Amêndoa,0.0,0.0,0.0
20,2021,Ananás,19162.0,1418.0,74.0
20,2021,Arroz,0.0,0.0,0.0
20,2021,Aveia,0.0,0.0,0.0
20,2021,Aveia forrageira,0.0,0.0,0.0
20,2021,Avelã,0.0,0.0,0.0
20,2021,Azeitona de mesa,0.0,0.0,0.0
20,2021,Azeitona para azeite,0.0,0.0,0.0
20,2021,Banana,12955.0,3718.0,287.0
20,2021,Batata,27541.0,12724.0,462.0
20,2021,Batata de regadio,0.0,0.0,0.0
20,2021,Batata de sequeiro,27541.0,12724.0,462.0
20,2021,Beterraba,0.0,0.0,0.0
20,2021,Castanha,1424.0,131.0,92.0
20,2021,Centeio,0.0,0.0,0.0
20,2021,Cereais para grão,2375.0,95.0,40.0
20,2021,Cereja,0.0,0.0,0.0
20,2021,Cevada,0.0,0.0,0.0
20,2021,Citrinos,10128.0,3008.0,297.0
20,2021,Damasco,0.0,0.0,0.0
20,2021,Diospiro,0.0,0.0,0.0
20,2021,Feijão,1667.0,20.0,12.0
20,2021,Figo,0.0,0.0,0.0
20,2021,Framboesas,0.0,0.0,0.0
20,2021,Frutos pequenos de baga,0.0,0.0,0.0
20,2021,Ginja,0.0,0.0,0.0
20,2021,Girassol,0.0,0.0,0.0
20,2021,Groselha,0.0,0.0,0.0
20,2021,Grão-de-bico,0.0,0.0,0.0
20,2021,Kiwi,0.0,0.0,0.0
20,2021,Laranja,10511.0,2754.0,262.0
20,2021,Limão,0.0,0.0,0.0
20,2021,Lúpulo,0.0,0.0,0.0
20,2021,Marmelo,0.0,0.0,0.0
20,2021,Maçã,7881.0,331.0,42.0
20,2021,Milho,2375.0,95.0,40.0
20,2021,Milho forrageiro,45390.0,611896.0,13481.0
20,2021,Milho regadio,0.0,0.0,0.0
20,2021,Milho sequeiro,2375.0,95.0,40.0
20,2021,Mirtilos,0.0,0.0,0.0
20,2021,Nespera,0.0,0.0,0.0
20,2021,Noz,0.0,0.0,0.0
20,2021,Olival,0.0,0.0,0.0
20,2021,Principais culturas forrageiras,45390.0,611896.0,13481.0
20,2021,Principais culturas para indústria,0.0,0.0,0.0
20,2021,Principais frutos de casca rija,1424.0,131.0,92.0
20,2021,Principais frutos frescos,7881.0,331.0,42.0
20,2021,Principais frutos subtropicais,14227.0,5136.0,361.0
20,2021,Principais leguminosas secas,1667.0,20.0,12.0
20,2021,Pêra,0.0,0.0,0.0
20,2021,Pêssego,0.0,0.0,0.0
20,2021,Romã,0.0,0.0,0.0
20,2021,Tabaco,0.0,0.0,0.0
20,2021,Tangera,0.0,0.0,0.0
20,2021,Tangerina,7257.0,254.0,35.0
20,2021,Tomate para indústria,0.0,0.0,0.0
20,2021,Toranja,0.0,0.0,0.0
20,2021,Trigo,0.0,0.0,0.0
20,2021,Trigo duro,0.0,0.0,0.0
20,2021,Trigo mole,0.0,0.0,0.0
20,2021,Triticale,0.0,0.0,0.0
20,2021,Uva de mesa,3615.0,47.0,13.0
20,2021,Uva para vinho,612.0,859.0,1404.0
20,2021,Vinha,639.0,906.0,1417.0
3,1986,Ameixa,6000.0,42.0,7.0
3,1986,Amêndoa,0.0,0.0,0.0
3,1986,Arroz,0.0,0.0,0.0
3,1986,Aveia,0.0,0.0,0.0
3,1986,Avelã,0.0,0.0,0.0
3,1986,Azeitona de mesa,0.0,0.0,0.0
3,1986,Azeitona para azeite,0.0,0.0,0.0
3,1986,Batata,9480.0,38735.0,4086.0
3,1986,Batata de regadio,0.0,0.0,0.0
3,1986,Batata de sequeiro,0.0,0.0,0.0
3,1986,Beterraba,0.0,0.0,0.0
3,1986,Castanha,1135.0,168.0,148.0
3,1986,Centeio,0.0,0.0,0.0
3,1986,Cereais para grão,1669.0,519.0,311.0
3,1986,Cereja,0.0,0.0,0.0
3,1986,Cevada,0.0,0.0,0.0
3,1986,Citrinos,7500.0,555.0,74.0
3,1986,Damasco,0.0,0.0,0.0
3,1986,Diospiro,0.0,0.0,0.0
3,1986,Feijão,511.0,96.0,188.0
3,1986,Figo,0.0,0.0,0.0
3,1986,Ginja,0.0,0.0,0.0
3,1986,Girassol,0.0,0.0,0.0
3,1986,Grão-de-bico,0.0,0.0,0.0
3,1986,Laranja,8510.0,434.0,51.0
3,1986,Limão,5000.0,100.0,20.0
3,1986,Lúpulo,0.0,0.0,0.0
3,1986,Marmelo,0.0,0.0,0.0
3,1986,Maçã,10000.0,1960.0,196.0
3,1986,Milho,0.0,0.0,0.0
3,1986,Milho regadio,0.0,0.0,0.0
3,1986,Milho sequeiro,0.0,0.0,0.0
3,1986,Nespera,0.0,0.0,0.0
3,1986,Noz,0.0,0.0,0.0
3,1986,Olival,0.0,0.0,0.0
3,1986,Principais culturas para indústria,0.0,0.0,0.0
3,1986,Principais frutos de casca rija,1135.0,168.0,148.0
3,1986,Principais frutos frescos,9302.0,2344.0,252.0
3,1986,Principais leguminosas secas,511.0,96.0,188.0
3,1986,Pêra,7250.0,319.0,44.0
3,1986,Pêssego,4600.0,23.0,5.0
3,1986,Romã,0.0,0.0,0.0
3,1986,Tabaco,0.0,0.0,0.0
3,1986,Tangera,0.0,0.0,0.0
3,1986,Tangerina,7000.0,21.0,3.0
3,1986,Tomate para indústria,0.0,0.0,0.0
3,1986,Toranja,0.0,0.0,0.0
3,1986,Trigo,1669.0,519.0,311.0
3,1986,Trigo duro,0.0,0.0,0.0
3,1986,Trigo mole,1669.0,519.0,311.0
3,1986,Triticale,0.0,0.0,0.0
3,1986,Uva de mesa,6720.0,168.0,25.0
3,1986,Uva para vinho,0.0,7515.0,0.0
3,1986,Vinha,307306.0,7683.0,25.0
3,1987,Ameixa,6286.0,44.0,7.0
3,1987,Amêndoa,0.0,0.0,0.0
3,1987,Arroz,0.0,0.0,0.0
3,1987,Aveia,0.0,0.0,0.0
3,1987,Avelã,0.0,0.0,0.0
3,1987,Azeitona de mesa,0.0,0.0,0.0
3,1987,Azeitona para azeite,0.0,0.0,0.0
3,1987,Batata,13145.0,34914.0,2656.0
3,1987,Batata de regadio,0.0,0.0,0.0
3,1987,Batata de sequeiro,0.0,0.0,0.0
3,1987,Beterraba,0.0,0.0,0.0
3,1987,Castanha,1236.0,183.0,148.0
3,1987,Centeio,0.0,0.0,0.0
3,1987,Cereais para grão,1726.0,554.0,321.0
3,1987,Cereja,0.0,0.0,0.0
3,1987,Cevada,0.0,0.0,0.0
3,1987,Citrinos,7824.0,579.0,74.0
3,1987,Damasco,0.0,0.0,0.0
3,1987,Diospiro,0.0,0.0,0.0
3,1987,Feijão,855.0,159.0,186.0
3,1987,Figo,0.0,0.0,0.0
3,1987,Ginja,0.0,0.0,0.0
3,1987,Girassol,0.0,0.0,0.0
3,1987,Grão-de-bico,0.0,0.0,0.0
3,1987,Laranja,9000.0,459.0,51.0
3,1987,Limão,5000.0,100.0,20.0
3,1987,Lúpulo,0.0,0.0,0.0
3,1987,Marmelo,0.0,0.0,0.0
3,1987,Maçã,10500.0,2058.0,196.0
3,1987,Milho,0.0,0.0,0.0
3,1987,Milho regadio,0.0,0.0,0.0
3,1987,Milho sequeiro,0.0,0.0,0.0
3,1987,Nespera,0.0,0.0,0.0
3,1987,Noz,0.0,0.0,0.0
3,1987,Olival,0.0,0.0,0.0
3,1987,Principais culturas para indústria,0.0,0.0,0.0
3,1987,Principais frutos de casca rija,1236.0,183.0,148.0
3,1987,Principais frutos frescos,9607.0,2421.0,252.0
3,1987,Principais leguminosas secas,855.0,159.0,186.0
3,1987,Pêra,6659.0,293.0,44.0
3,1987,Pêssego,5200.0,26.0,5.0
3,1987,Romã,0.0,0.0,0.0
3,1987,Tabaco,0.0,0.0,0.0
3,1987,Tangera,0.0,0.0,0.0
3,1987,Tangerina,6667.0,20.0,3.0
3,1987,Tomate para indústria,0.0,0.0,0.0
3,1987,Toranja,0.0,0.0,0.0
3,1987,Trigo,1726.0,554.0,321.0
3,1987,Trigo duro,0.0,0.0,0.0
3,1987,Trigo mole,1726.0,554.0,321.0
3,1987,Triticale,0.0,0.0,0.0
3,1987,Uva de mesa,7720.0,193.0,25.0
3,1987,Uva para vinho,0.0,9755.0,0.0
3,1987,Vinha,397906.0,9948.0,25.0
3,1988,Ameixa,5143.0,36.0,7.0
3,1988,Amêndoa,0.0,0.0,0.0
3,1988,Arroz,0.0,0.0,0.0
3,1988,Aveia,0.0,0.0,0.0
3,1988,Avelã,0.0,0.0,0.0
3,1988,Azeitona de mesa,0.0,0.0,0.0
3,1988,Azeitona para azeite,0.0,0.0,0.0
3,1988,Batata,10670.0,32906.0,3084.0
3,1988,Batata de regadio,0.0,0.0,0.0
3,1988,Batata de sequeiro,0.0,0.0,0.0
3,1988,Beterraba,0.0,0.0,0.0
3,1988,Castanha,1176.0,174.0,148.0
3,1988,Centeio,0.0,0.0,0.0
3,1988,Cereais para grão,1424.0,423.0,297.0
3,1988,Cereja,0.0,0.0,0.0
3,1988,Cevada,0.0,0.0,0.0
3,1988,Citrinos,7595.0,562.0,74.0
3,1988,Damasco,0.0,0.0,0.0
3,1988,Diospiro,0.0,0.0,0.0
3,1988,Feijão,921.0,163.0,177.0
3,1988,Figo,0.0,0.0,0.0
3,1988,Ginja,0.0,0.0,0.0
3,1988,Girassol,0.0,0.0,0.0
3,1988,Grão-de-bico,0.0,0.0,0.0
3,1988,Laranja,8706.0,444.0,51.0
3,1988,Limão,5000.0,100.0,20.0
3,1988,Lúpulo,0.0,0.0,0.0
3,1988,Marmelo,0.0,0.0,0.0
3,1988,Maçã,10000.0,1960.0,196.0
3,1988,Milho,0.0,0.0,0.0
3,1988,Milho regadio,0.0,0.0,0.0
3,1988,Milho sequeiro,0.0,0.0,0.0
3,1988,Nespera,0.0,0.0,0.0
3,1988,Noz,0.0,0.0,0.0
3,1988,Olival,0.0,0.0,0.0
3,1988,Principais culturas para indústria,0.0,0.0,0.0
3,1988,Principais frutos de casca rija,1176.0,174.0,148.0
3,1988,Principais frutos frescos,9044.0,2279.0,252.0
3,1988,Principais leguminosas secas,921.0,163.0,177.0
3,1988,Pêra,5932.0,261.0,44.0
3,1988,Pêssego,4400.0,22.0,5.0
3,1988,Romã,0.0,0.0,0.0
3,1988,Tabaco,0.0,0.0,0.0
3,1988,Tangera,0.0,0.0,0.0
3,1988,Tangerina,6000.0,18.0,3.0
3,1988,Tomate para indústria,0.0,0.0,0.0
3,1988,Toranja,0.0,0.0,0.0
3,1988,Trigo,1424.0,423.0,297.0
3,1988,Trigo duro,0.0,0.0,0.0
3,1988,Trigo mole,1424.0,423.0,297.0
3,1988,Triticale,0.0,0.0,0.0
3,1988,Uva de mesa,3160.0,79.0,25.0
3,1988,Uva para vinho,0.0,11847.0,0.0
3,1988,Vinha,477026.0,11926.0,25.0
3,1989,Ameixa,5714.0,40.0,7.0
3,1989,Amêndoa,0.0,0.0,0.0
3,1989,Arroz,0.0,0.0,0.0
3,1989,Aveia,0.0,0.0,0.0
3,1989,Avelã,0.0,0.0,0.0
3,1989,Azeitona de mesa,0.0,0.0,0.0
3,1989,Azeitona para azeite,0.0,0.0,0.0
3,1989,Batata,11208.0,20276.0,1809.0
3,1989,Batata de regadio,0.0,0.0,0.0
3,1989,Batata de sequeiro,0.0,0.0,0.0
3,1989,Beterraba,0.0,0.0,0.0
3,1989,Castanha,1385.0,72.0,52.0
3,1989,Centeio,0.0,0.0,0.0
3,1989,Cereais para grão,1982.0,654.0,330.0
3,1989,Cereja,3500.0,56.0,16.0
3,1989,Cevada,0.0,0.0,0.0
3,1989,Citrinos,7311.0,541.0,74.0
3,1989,Damasco,0.0,0.0,0.0
3,1989,Diospiro,0.0,0.0,0.0
3,1989,Feijão,978.0,179.0,183.0
3,1989,Figo,0.0,0.0,0.0
3,1989,Ginja,0.0,0.0,0.0
3,1989,Girassol,0.0,0.0,0.0
3,1989,Grão-de-bico,0.0,0.0,0.0
3,1989,Kiwi,3800.0,19.0,5.0
3,1989,Laranja,8500.0,408.0,48.0
3,1989,Limão,5000.0,120.0,24.0
3,1989,Lúpulo,0.0,0.0,0.0
3,1989,Marmelo,0.0,0.0,0.0
3,1989,Maçã,11000.0,1573.0,143.0
3,1989,Milho,0.0,0.0,0.0
3,1989,Milho regadio,0.0,0.0,0.0
3,1989,Milho sequeiro,0.0,0.0,0.0
3,1989,Nespera,0.0,0.0,0.0
3,1989,Noz,0.0,0.0,0.0
3,1989,Olival,0.0,0.0,0.0
3,1989,Principais culturas para indústria,0.0,0.0,0.0
3,1989,Principais frutos de casca rija,1385.0,72.0,52.0
3,1989,Principais frutos frescos,9000.0,2052.0,228.0
3,1989,Principais frutos subtropicais,3800.0,19.0,5.0
3,1989,Principais leguminosas secas,978.0,179.0,183.0
3,1989,Pêra,6291.0,346.0,55.0
3,1989,Pêssego,5286.0,37.0,7.0
3,1989,Romã,0.0,0.0,0.0
3,1989,Tabaco,0.0,0.0,0.0
3,1989,Tangera,0.0,0.0,0.0
3,1989,Tangerina,6500.0,13.0,2.0
3,1989,Tomate para indústria,0.0,0.0,0.0
3,1989,Toranja,0.0,0.0,0.0
3,1989,Trigo,1982.0,654.0,330.0
3,1989,Trigo duro,0.0,0.0,0.0
3,1989,Trigo mole,1982.0,654.0,330.0
3,1989,Triticale,0.0,0.0,0.0
3,1989,Uva de mesa,5500.0,44.0,8.0
3,1989,Uva para vinho,6764.0,12073.0,1785.0
3,1989,Vinha,6758.0,12117.0,1793.0
3,1990,Ameixa,6429.0,45.0,7.0
3,1990,Amêndoa,0.0,0.0,0.0
3,1990,Arroz,0.0,0.0,0.0
3,1990,Aveia,0.0,0.0,0.0
3,1990,Avelã,0.0,0.0,0.0
3,1990,Azeitona de mesa,0.0,0.0,0.0
3,1990,Azeitona para azeite,0.0,0.0,0.0
3,1990,Batata,11119.0,21126.0,1900.0
3,1990,Batata de regadio,0.0,0.0,0.0
3,1990,Batata de sequeiro,0.0,0.0,0.0
3,1990,Beterraba,0.0,0.0,0.0
3,1990,Castanha,1346.0,70.0,52.0
3,1990,Centeio,0.0,0.0,0.0
3,1990,Cereais para grão,1441.0,304.0,211.0
3,1990,Cereja,3750.0,60.0,16.0
3,1990,Cevada,0.0,0.0,0.0
3,1990,Citrinos,7824.0,579.0,74.0
3,1990,Damasco,0.0,0.0,0.0
3,1990,Diospiro,0.0,0.0,0.0
3,1990,Feijão,1023.0,181.0,177.0
3,1990,Figo,0.0,0.0,0.0
3,1990,Ginja,0.0,0.0,0.0
3,1990,Girassol,0.0,0.0,0.0
3,1990,Grão-de-bico,0.0,0.0,0.0
3,1990,Kiwi,3000.0,15.0,5.0
3,1990,Laranja,9313.0,447.0,48.0
3,1990,Limão,5000.0,120.0,24.0
3,1990,Lúpulo,0.0,0.0,0.0
3,1990,Marmelo,0.0,0.0,0.0
3,1990,Maçã,11503.0,1645.0,143.0
3,1990,Milho,0.0,0.0,0.0
3,1990,Milho regadio,0.0,0.0,0.0
3,1990,Milho sequeiro,0.0,0.0,0.0
3,1990,Nespera,0.0,0.0,0.0
3,1990,Noz,0.0,0.0,0.0
3,1990,Olival,0.0,0.0,0.0
3,1990,Principais culturas para indústria,0.0,0.0,0.0
3,1990,Principais frutos de casca rija,1346.0,70.0,52.0
3,1990,Principais frutos frescos,9390.0,2141.0,228.0
3,1990,Principais frutos subtropicais,3000.0,15.0,5.0
3,1990,Principais leguminosas secas,1023.0,181.0,177.0
3,1990,Pêra,6473.0,356.0,55.0
3,1990,Pêssego,5000.0,35.0,7.0
3,1990,Romã,0.0,0.0,0.0
3,1990,Tabaco,0.0,0.0,0.0
3,1990,Tangera,0.0,0.0,0.0
3,1990,Tangerina,6000.0,12.0,2.0
3,1990,Tomate para indústria,0.0,0.0,0.0
3,1990,Toranja,0.0,0.0,0.0
3,1990,Trigo,1441.0,304.0,211.0
3,1990,Trigo duro,0.0,0.0,0.0
3,1990,Trigo mole,1441.0,304.0,211.0
3,1990,Triticale,0.0,0.0,0.0
3,1990,Uva de mesa,5750.0,46.0,8.0
3,1990,Uva para vinho,5315.0,9487.0,1785.0
3,1990,Vinha,5317.0,9533.0,1793.0
3,1991,Ameixa,5286.0,37.0,7.0
3,1991,Amêndoa,0.0,0.0,0.0
3,1991,Arroz,0.0,0.0,0.0
3,1991,Aveia,0.0,0.0,0.0
3,1991,Avelã,0.0,0.0,0.0
3,1991,Azeitona de mesa,0.0,0.0,0.0
3,1991,Azeitona para azeite,0.0,0.0,0.0
3,1991,Batata,12605.0,23950.0,1900.0
3,1991,Batata de regadio,0.0,0.0,0.0
3,1991,Batata de sequeiro,0.0,0.0,0.0
3,1991,Beterraba,0.0,0.0,0.0
3,1991,Castanha,981.0,51.0,52.0
3,1991,Centeio,0.0,0.0,0.0
3,1991,Cereais para grão,2121.0,649.0,306.0
3,1991,Cereja,4375.0,70.0,16.0
3,1991,Cevada,0.0,0.0,0.0
3,1991,Citrinos,7541.0,558.0,74.0
3,1991,Damasco,0.0,0.0,0.0
3,1991,Diospiro,0.0,0.0,0.0
3,1991,Feijão,1012.0,174.0,172.0
3,1991,Figo,0.0,0.0,0.0
3,1991,Ginja,0.0,0.0,0.0
3,1991,Girassol,0.0,0.0,0.0
3,1991,Grão-de-bico,0.0,0.0,0.0
3,1991,Kiwi,5000.0,25.0,5.0
3,1991,Laranja,8854.0,425.0,48.0
3,1991,Limão,5000.0,120.0,24.0
3,1991,Lúpulo,0.0,0.0,0.0
3,1991,Marmelo,0.0,0.0,0.0
3,1991,Maçã,10636.0,1521.0,143.0
3,1991,Milho,0.0,0.0,0.0
3,1991,Milho regadio,0.0,0.0,0.0
3,1991,Milho sequeiro,0.0,0.0,0.0
3,1991,Nespera,0.0,0.0,0.0
3,1991,Noz,0.0,0.0,0.0
3,1991,Olival,0.0,0.0,0.0
3,1991,Principais culturas para indústria,0.0,0.0,0.0
3,1991,Principais frutos de casca rija,981.0,51.0,52.0
3,1991,Principais frutos frescos,8886.0,2026.0,228.0
3,1991,Principais frutos subtropicais,5000.0,25.0,5.0
3,1991,Principais leguminosas secas,1012.0,174.0,172.0
3,1991,Pêra,6509.0,358.0,55.0
3,1991,Pêssego,5714.0,40.0,7.0
3,1991,Romã,0.0,0.0,0.0
3,1991,Tabaco,0.0,0.0,0.0
3,1991,Tangera,0.0,0.0,0.0
3,1991,Tangerina,6500.0,13.0,2.0
3,1991,Tomate para indústria,0.0,0.0,0.0
3,1991,Toranja,0.0,0.0,0.0
3,1991,Trigo,2121.0,649.0,306.0
3,1991,Trigo duro,0.0,0.0,0.0
3,1991,Trigo mole,2121.0,649.0,306.0
3,1991,Triticale,0.0,0.0,0.0
3,1991,Uva de mesa,5875.0,47.0,8.0
3,1991,Uva para vinho,5755.0,10273.0,1785.0
3,1991,Vinha,5756.0,10320.0,1793.0
3,1992,Ameixa,5714.0,40.0,7.0
3,1992,Amêndoa,0.0,0.0,0.0
3,1992,Arroz,0.0,0.0,0.0
3,1992,Aveia,0.0,0.0,0.0
3,1992,Avelã,0.0,0.0,0.0
3,1992,Azeitona de mesa,0.0,0.0,0.0
3,1992,Azeitona para azeite,0.0,0.0,0.0
3,1992,Batata,14287.0,27145.0,1900.0
3,1992,Batata de regadio,0.0,0.0,0.0
3,1992,Batata de sequeiro,0.0,0.0,0.0
3,1992,Beterraba,0.0,0.0,0.0
3,1992,Castanha,885.0,46.0,52.0
3,1992,Centeio,0.0,0.0,0.0
3,1992,Cereais para grão,1238.0,312.0,252.0
3,1992,Cereja,4250.0,68.0,16.0
3,1992,Cevada,0.0,0.0,0.0
3,1992,Citrinos,7662.0,567.0,74.0
3,1992,Damasco,0.0,0.0,0.0
3,1992,Diospiro,0.0,0.0,0.0
3,1992,Feijão,1269.0,151.0,119.0
3,1992,Figo,0.0,0.0,0.0
3,1992,Ginja,0.0,0.0,0.0
3,1992,Girassol,0.0,0.0,0.0
3,1992,Grão-de-bico,0.0,0.0,0.0
3,1992,Kiwi,9600.0,48.0,5.0
3,1992,Laranja,8917.0,428.0,48.0
3,1992,Limão,5250.0,126.0,24.0
3,1992,Lúpulo,0.0,0.0,0.0
3,1992,Marmelo,0.0,0.0,0.0
3,1992,Maçã,11280.0,1613.0,143.0
3,1992,Milho,0.0,0.0,0.0
3,1992,Milho regadio,0.0,0.0,0.0
3,1992,Milho sequeiro,0.0,0.0,0.0
3,1992,Nespera,0.0,0.0,0.0
3,1992,Noz,0.0,0.0,0.0
3,1992,Olival,0.0,0.0,0.0
3,1992,Principais culturas para indústria,0.0,0.0,0.0
3,1992,Principais frutos de casca rija,885.0,46.0,52.0
3,1992,Principais frutos frescos,9439.0,2152.0,228.0
3,1992,Principais frutos subtropicais,9600.0,48.0,5.0
3,1992,Principais leguminosas secas,1269.0,151.0,119.0
3,1992,Pêra,7018.0,386.0,55.0
3,1992,Pêssego,6429.0,45.0,7.0
3,1992,Romã,0.0,0.0,0.0
3,1992,Tabaco,0.0,0.0,0.0
3,1992,Tangera,0.0,0.0,0.0
3,1992,Tangerina,6500.0,13.0,2.0
3,1992,Tomate para indústria,0.0,0.0,0.0
3,1992,Toranja,0.0,0.0,0.0
3,1992,Trigo,1238.0,312.0,252.0
3,1992,Trigo duro,0.0,0.0,0.0
3,1992,Trigo mole,1238.0,312.0,252.0
3,1992,Triticale,0.0,0.0,0.0
3,1992,Uva de mesa,5375.0,43.0,8.0
3,1992,Uva para vinho,6293.0,11232.0,1785.0
3,1992,Vinha,6289.0,11275.0,1793.0
3,1993,Ameixa,5714.0,40.0,7.0
3,1993,Amêndoa,0.0,0.0,0.0
3,1993,Arroz,0.0,0.0,0.0
3,1993,Aveia,0.0,0.0,0.0
3,1993,Avelã,0.0,0.0,0.0
3,1993,Azeitona de mesa,0.0,0.0,0.0
3,1993,Azeitona para azeite,0.0,0.0,0.0
