;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;
;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;
2004701: Horta;42597589 &;17519698 &;16023628 &;5233918 &;323457 &;1562947 &;1933941 &;0 &;43422217 &;16646531 &;17754405 &;4910004 &;310250 &;1726723 &;2074304 &;0 &;43779635;16282637;17853301;5109332;327473;1885270;2321622;0;43826044;16262387;17589951;4884440;332641;1894150;2862475;0;43333195;16398920;17036303;4678431;383896;1949822;2885823;0;43008923;16225561;15053931;3458034;872705;1962738;5435954;0;43453839;16373411;13101615;4272010;923464;1955421;6827918;0;43752548;16639620;12904444;3443747;1221848;1916570;7626319;0;44138497;16672433;15349201;3695325;112525;2198488;6110525;0;46817938;17859550;15993179;3928006;150581;2479004;6407618;0;
2004201: Lagoa;38502025 &;14289723 &;10721070 &;9574459 &;1941063 &;1619888 &;355822 &;0 &;38595502 &;13510310 &;11466013 &;9444990 &;1869746 &;1892988 &;411455 &;0 &;38311089;13122229;11452095;9247977;2007472;1949006;532310;0;37077052;12851969;11470757;8720943;1603419;1940992;488972;0;36562776;12755419;11048144;8755190;1690513;1875415;438095;0;36233321;12826534;8484054;9143771;1614302;1885318;2279342;0;34565295;13021230;8908323;8237445;1384781;1870190;1143326;0;33346908;12939352;8363326;7457711;1223991;1782674;1579854;0;33317124;12809158;9499196;7004502;1287087;2015620;701561;0;35750643;13826318;10028161;7609157;924223;1997633;1365151;0;
2004801: Lajes das Flores;6796284 &;2598989 &;2880460 &;410255 &;22450 &;334989 &;549141 &;0 &;7006102 &;2602768 &;3052611 &;382128 &;19562 &;410382 &;538651 &;0 &;7235874;2584017;3246148;376940;22893;483021;522855;0;7279755;2609244;3186766;503133;20491;490327;469794;0;7215123;2666619;3183057;402261;21554;494464;447168;0;3382100;1662816;936966;72024;135042;297584;277668;0;3339295;1687787;852978;101844;128988;295384;272314;0;3492873;1664466;792910;202543;161663;290678;380613;0;3435239;1659427;942989;90680;25383;328644;388116;0;3769610;1825794;1033500;99216;36024;409759;365317;0;
2004601: Lajes do Pico;12247608 &;5469080 &;2889434 &;2691004 &;46205 &;926604 &;225281 &;0 &;12790228 &;5309207 &;3248308 &;2908863 &;51319 &;1009355 &;263176 &;0 &;13024018;5275416;3279120;3157507;50029;1021447;240499;0;13203863;5263437;3387263;3199454;55215;1031988;266506;0;12645564;5291994;3187387;2789564;58768;1035617;282234;0;12199200;5265409;2301567;1469428;306908;994040;1861848;0;12072473;4470323;3109609;1707049;342144;974463;1468885;0;12272824;5399803;1919577;1457139;974075;891452;1630778;0;12726058;5410787;2978197;1693395;979580;995426;668673;0;13277127;5671461;3662191;1792115;449916;1013660;687784;0;
2004602: Madalena;19262509 &;7946458 &;6917128 &;2445723 &;110743 &;756317 &;1086140 &;0 &;19374311 &;7574316 &;7334857 &;2436063 &;106440 &;898732 &;1023903 &;0 &;19447471;7365454;7503422;2357526;113244;903485;1204340;0;19378235;7167333;7158474;3191851;77052;924373;859152;0;19477249;7127265;6859895;3644506;80007;923934;841642;0;19193629;7541240;5156049;2022831;900996;916350;2656163;0;19344914;7577391;5965158;2273639;886308;893920;1748498;0;19357924;6803622;5841954;3016050;859985;826259;2010054;0;18850008;6624619;7081872;2819624;41812;1117690;1164391;0;19849881;6992273;7213658;2798690;155662;1187522;1502076;0;
2004202: Nordeste;9172463 &;4678247 &;2566649 &;607661 &;282408 &;830548 &;206950 &;0 &;9409660 &;4507423 &;2932495 &;630302 &;274418 &;855514 &;209508 &;0 &;9280250;4415371;2837828;629228;273370;893611;230842;0;9131143;4410840;2803782;599394;266259;825575;225293;0;8993375;4412131;2709644;564108;242893;823275;241324;0;8830304;4440188;1629405;655810;310269;852655;941977;0;8790158;4493416;2135799;611974;258260;860677;430032;0;8839181;4521045;1889452;650124;159673;787773;831114;0;9258416;4509945;2145797;755346;94025;959262;794041;0;9991378;4825283;2298499;861388;294411;918623;793174;0;
2004203: Ponta Delgada;219227798 &;76874714 &;94773731 &;29685653 &;6171685 &;6703997 &;5018018 &;0 &;235323215 &;73285067 &;113404327 &;29954046 &;6012740 &;7155892 &;5511143 &;0 &;233716157;71704233;113064749;29583251;5991628;7675295;5697001;0;227399355;71021513;109069824;28037268;5509609;7893602;5867539;0;227213142;71066125;107941481;28713382;5240699;8150870;6100585;0;222484194;69704855;86784944;30074785;5414425;7836437;22668748;0;220784644;68570599;108627188;26423890;4217904;7710277;5234786;0;220379652;70153186;87157624;30027233;4166803;7613478;21261328;0;224764054;70248946;90554942;30181736;3433003;8133897;22211530;0;238127720;75843511;98623411;29986092;5479419;8305682;19889605;0;
2004204: Povoação;15140829 &;6587781 &;5746941 &;880767 &;657455 &;845379 &;422506 &;0 &;16696359 &;6368305 &;7454895 &;884538 &;619788 &;970707 &;398126 &;0 &;16222486;6237394;7122975;816848;623747;1013794;407728;0;15885275;6266721;6986460;728676;634652;984504;284262;0;15510230;6224376;6550110;785721;645309;981117;323597;0;14977251;6172748;5189779;728557;675946;875768;1334453;0;13683786;6284773;4753823;729423;612496;839890;463381;0;13118694;6253771;3886345;859492;536128;805827;777131;0;13397220;6345769;3958134;868470;561415;891728;771704;0;14431567;6625496;3652241;1068019;917578;1285653;882580;0;
2004205: Ribeira Grande;96018302 &;29136317 &;17702315 &;41697327 &;3516109 &;2832395 &;1133839 &;0 &;95141008 &;27520238 &;19458390 &;40594874 &;3138995 &;3227231 &;1201280 &;0 &;94540487;26953638;18802647;41222586;2815043;3423947;1322626;0;94462489;26598193;18808916;41439958;2894493;3406200;1314729;0;92385084;26529329;18283652;40083945;2732512;3389476;1366170;0;88803766;25994089;14279126;34887928;2809037;3667704;7165882;0;87045308;26236986;15090485;33977652;2860207;3421847;5458131;0;85882542;25935851;14109756;34477268;3036871;3020552;5302244;0;87040586;25969577;18376930;35100747;3089644;3035697;1467991;0;95413078;27744950;18954854;39853689;3492658;3250359;2116568;0;
2004401: Santa Cruz da Graciosa;12655845 &;4550515 &;3484644 &;3157737 &;327653 &;715895 &;419401 &;0 &;12840378 &;4394590 &;3686940 &;3149802 &;261750 &;843934 &;503362 &;0 &;12718551;4377003;3673159;2937669;213743;900684;616293;0;13015672;4328326;3730791;3214799;184297;950664;606795;0;13031518;4357744;3629006;3197976;235088;1020730;590974;0;12738985;4274472;3054615;2029723;275328;1020596;2084251;0;12495906;4300380;3230529;2672950;324053;992660;975334;0;12335736;4291567;2786810;2093209;504120;939483;1720547;0;12336496;4291901;3477742;2109603;320626;982251;1154373;0;12627978;4521307;3855115;1999191;195159;1070458;986748;0;
2004802: Santa Cruz das Flores;3445534 &;1743287 &;1072538 &;163116 &;6990 &;245750 &;213853 &;0 &;3552659 &;1728451 &;1162290 &;116056 &;7272 &;281315 &;257275 &;0 &;3627882;1678903;1254708;145349;7459;295570;245893;0;3544593;1663555;1151274;147255;7678;306819;268012;0;3461675;1654398;1120430;122983;7718;302911;253235;0;7000297;2362052;2281652;524871;407819;494965;928938;0;6689305;2380381;3008148;162314;103744;519287;515431;0;6664925;2462333;2348942;303076;80134;540167;930273;0;7049974;2468463;2733654;336520;78097;586434;846806;0;7523156;2702089;3065035;173138;74321;620053;888520;0;
2004603: São Roque do Pico;9097683 &;4473448 &;1975514 &;1593391 &;17280 &;779411 &;258639 &;0 &;9241765 &;4361473 &;2155651 &;1632634 &;14790 &;809533 &;267684 &;0 &;9156766;4249800;2105679;1657212;14945;847407;281723;0;8962376;4075691;2101922;1627330;13920;850605;292908;0;8771748;4008803;1902429;1698237;12113;857916;292250;0;8935194;3903293;1832942;847425;126197;856739;1368598;0;9070353;3951260;2171411;939579;124667;859055;1024381;0;8924311;3959055;1455141;1037089;354748;852300;1265978;0;8886289;3946767;2110170;1004875;358421;925034;541022;0;9462611;4140093;2939684;700144;128661;1003903;550126;0;
2004502: Velas;15414779 &;6172056 &;3736646 &;4573513 &;253055 &;581628 &;97881 &;0 &;16106228 &;5777804 &;4426169 &;4805410 &;271432 &;706823 &;118590 &;0 &;16303322;5799353;4456228;4930502;236699;761031;119509;0;16323877;5827050;4406689;4945767;262931;764046;117394;0;16340705;5898963;4328685;4919442;255966;794983;142666;0;15835123;5745419;5317443;729674;239413;776646;3026528;0;16039152;5897689;5744830;666371;249113;766009;2715140;0;16607617;5806378;5948310;1037065;338760;766572;2710532;0;17099269;5853970;8191344;1048496;314022;988998;702439;0;17578683;6207919;7943628;1043884;512926;1078810;791516;0;
2004302: Vila da Praia da Vitória;64010425 &;23871121 &;27032550 &;8480909 &;646364 &;2056644 &;1922837 &;0 &;65549299 &;22748475 &;30038818 &;8130143 &;590141 &;2015781 &;2025941 &;0 &;66732515;22618865;30760471;8697845;558764;2077511;2019059;0;66217496;22312076;31449614;8014870;398420;2041129;2001387;0;69103897;22324484;34408401;7868699;349961;2033152;2119200;0;72764355;22830192;36872753;4418878;1200394;2066872;5375266;0;77410449;23381755;40630515;4558912;1202871;2072186;5564210;0;81158780;24367766;18640991;3161564;1606093;2139950;31242416;0;83397882;24791528;24862517;3352467;1711466;2559865;26120039;0;87194551;26300372;25639106;5313991;818435;2480679;26641968;0;
2004101: Vila do Porto;18938315 &;6317984 &;7675757 &;1412654 &;160372 &;1419575 &;1951973 &;0 &;19161914 &;6066438 &;8182154 &;1378332 &;171230 &;1518647 &;1845113 &;0 &;19486245;5926171;8452606;1453815;168602;1566995;1918056;0;19487350;5934188;8633790;1484367;167678;1602361;1664966;0;18967586;5959430;8322869;1373053;163081;1603987;1545166;0;18474703;5833346;7518525;400941;800825;1571128;2349938;0;18596506;5999873;6731223;1004724;664795;1554251;2641640;0;18721031;6081863;7735887;539678;999249;1534935;1829419;0;18449395;6022763;8075382;575408;128607;1519802;2127433;0;19534649;6424335;8418802;576894;89416;1608622;2416580;0;
2004206: Vila Franca do Campo;19775693 &;9905866 &;6298244 &;1132998 &;1047881 &;946459 &;444245 &;0 &;20353383 &;9534402 &;7252696 &;1108577 &;1011576 &;1010215 &;435917 &;0 &;20073570;9215592;7259343;1130899;1007725;1031110;428901;0;20230226;9185165;7381743;1126766;979904;1055072;501576;0;20330051;9204638;7516809;1037531;1000623;1043704;526746;0;20181587;9232874;6834329;1000885;437888;1053430;1622181;0;20166866;9336329;7680892;986811;434079;1076350;652405;0;19914151;9276226;6872194;1148025;453995;977469;1186242;0;20794955;9252928;7652655;1271946;401876;1198930;1016620;0;22569912;9887443;8712215;1114840;266197;1174439;1414778;0;
3: Região Autónoma da Madeira;764757479 &;270382903 &;292361087 &;91265395 &;3825125 &;70349503 &;36190067 &;383399 &;822168444 &;255101174 &;356675190 &;94344777 &;3511388 &;72072987 &;40135290 &;327638 &;804203104;256657859;333194380;83455548;3392781;72012900;55489636;0;808671554;241522496;350856796;82749927;3340107;72169650;58032578;0;801057119;250851191;341581942;80106278;3387759;72958515;52171434;0;798663711;245229143;338292081;78886470;3461250;71545764;61249003;0;798436496;251583360;341432821;86259244;3306249;77001079;38853743;0;788094721;241005888;325591170;80777235;4662621;80649358;55408449;0;826685277;250422875;341499230;94355934;5441767;78686896;56278575;0;857223984;262768802;353056781;92611916;6110625;83820152;58855708;0;
30: Região Autónoma da Madeira;764757479 &;270382903 &;292361087 &;91265395 &;3825125 &;70349503 &;36190067 &;383399 &;822168444 &;255101174 &;356675190 &;94344777 &;3511388 &;72072987 &;40135290 &;327638 &;804203104;256657859;333194380;83455548;3392781;72012900;55489636;0;808671554;241522496;350856796;82749927;3340107;72169650;58032578;0;801057119;250851191;341581942;80106278;3387759;72958515;52171434;0;798663711;245229143;338292081;78886470;3461250;71545764;61249003;0;798436496;251583360;341432821;86259244;3306249;77001079;38853743;0;788094721;241005888;325591170;80777235;4662621;80649358;55408449;0;826685277;250422875;341499230;94355934;5441767;78686896;56278575;0;857223984;262768802;353056781;92611916;6110625;83820152;58855708;0;
300: Região Autónoma da Madeira;764757479 &;270382903 &;292361087 &;91265395 &;3825125 &;70349503 &;36190067 &;383399 &;822168444 &;255101174 &;356675190 &;94344777 &;3511388 &;72072987 &;40135290 &;327638 &;804203104;256657859;333194380;83455548;3392781;72012900;55489636;0;808671554;241522496;350856796;82749927;3340107;72169650;58032578;0;801057119;250851191;341581942;80106278;3387759;72958515;52171434;0;798663711;245229143;338292081;78886470;3461250;71545764;61249003;0;798436496;251583360;341432821;86259244;3306249;77001079;38853743;0;788094721;241005888;325591170;80777235;4662621;80649358;55408449;0;826685277;250422875;341499230;94355934;5441767;78686896;56278575;0;857223984;262768802;353056781;92611916;6110625;83820152;58855708;0;
3003101: Calheta;33990300 &;15223008 &;8856722 &;1643396 &;280589 &;6229408 &;1757177 &;0 &;35371697 &;14741806 &;10654202 &;1438429 &;281184 &;6329548 &;1926528 &;0 &;34638672;14661800;9825100;1472078;262187;6147008;2270499;0;32946176;13094148;10012904;1126683;222830;6054104;2435507;0;32853172;13491416;9568789;1138023;210320;6199158;2245466;0;31303053;12878046;9085088;1332938;224086;5944043;1838852;0;30399660;12838329;8167248;1362749;196324;6491265;1343745;0;29910900;12387201;7934972;1195273;463131;6659340;1270983;0;30182672;12711025;7873796;1407645;730353;6326020;1133833;0;31421764;13334340;8190576;1327637;636565;6283090;1649556;0;
3003102: Câmara de Lobos;66263138 &;30223685 &;12878196 &;12207294 &;1022076 &;8395365 &;1536522 &;0 &;69294895 &;28542336 &;15420734 &;14024374 &;874205 &;8847242 &;1586004 &;0 &;65552566;28355481;13818945;11332374;911015;8323744;2811007;0;65822471;26686921;15351149;11388657;926505;8643726;2825513;0;65695490;27961064;13777252;12575894;846619;7898617;2636044;0;64890687;27371171;13906480;12283718;657012;7846766;2825540;0;65045667;28341240;13592281;11148015;653933;9129347;2180851;0;63417501;27075398;12889227;11075763;401328;9389752;2586033;0;67614318;28282403;14497500;13038491;475071;8872310;2448543;0;69122206;29768160;15205068;10992280;882205;9455995;2818498;0;
3003103: Funchal;348746988 &;114055892 &;184358876 &;12924605 &;379013 &;16238974 &;20789628 &;0 &;389897441 &;107848778 &;227732080 &;14477095 &;340749 &;16527249 &;22971490 &;0 &;383798781;108880531;211622634;13702573;318655;16259523;33014865;0;390039324;103477167;223841551;10454866;328643;16886986;35050111;0;384323620;106919047;217147247;13316439;305762;16943379;29691746;0;386430548;104958207;216208110;16934140;290276;17126673;30913142;0;384651280;107671961;220027411;17984388;288854;16948404;21730262;0;384821838;102567213;216609678;16255945;362370;18300524;30726108;0;404094358;106276938;228077771;18968686;529587;18145163;32096213;0;414396576;109436481;235136722;17675572;492753;19998407;31656641;0;
3003104: Machico;59724575 &;20912248 &;17450842 &;11309047 &;343701 &;7733466 &;1975271 &;0 &;62197598 &;19965250 &;19006612 &;12239292 &;320217 &;8173735 &;2492492 &;0 &;62120218;20148453;18541907;11946522;284136;8039819;3159381;0;62046126;19215812;19739750;11461374;271350;8220884;3136956;0;62735975;20265084;19092083;11503669;327318;8552130;2995691;0;63640544;20020908;19013327;12029367;357908;9232093;2986941;0;64225241;20736789;18264417;13179205;290862;9233201;2520767;0;63752093;19846138;18581247;12227795;746801;9791616;2558496;0;65000620;20821048;17503448;13740576;846697;9570893;2517958;0;69144547;21951673;17338195;15242570;1317181;10273541;3021387;0;
3003105: Ponta do Sol;21101159 &;9931717 &;4053018 &;2273439 &;282182 &;3526158 &;1034645 &;0 &;21204922 &;9221512 &;4764648 &;2071659 &;302956 &;3616410 &;1227737 &;0 &;20481276;9060610;4260948;1711043;298352;3749169;1401154;0;19746078;8384667;4493273;1622901;316466;3504373;1424398;0;19426002;8592801;4363114;1176242;296157;3583697;1413991;0;19650575;8305334;4559441;1480760;290434;3500350;1514256;0;19476292;8586008;4432795;1442441;277149;3404791;1333108;0;19241746;8351020;4380793;1461661;667960;3466710;913602;0;20139922;8605933;4590326;1673864;659156;3671790;938853;0;20888239;8974397;4649913;2059680;623835;3460955;1119459;0;
3003106: Porto Moniz;9378939 &;2775944 &;2127295 &;59432 &;44787 &;2947016 &;1424465 &;0 &;9803432 &;2628559 &;2874395 &;50920 &;41408 &;2906713 &;1301437 &;0 &;9996258;2644177;2636112;46246;34156;2915850;1719717;0;10087969;2530954;2559572;52599;38697;3188602;1717545;0;10316309;2582871;2440847;40720;37948;3443157;1770766;0;10271618;2553347;2449016;52955;52255;3474473;1689572;0;10026555;2604381;2489122;64499;55151;3248067;1565335;0;9734429;2568215;2639732;245794;268886;3348173;663629;0;9897849;2699172;2530750;263607;406578;3300751;696991;0;12891572;4557191;2608079;281220;355753;4264870;824459;0;
3003201: Porto Santo;31315508 &;6869407 &;11034149 &;10552631 &;22107 &;1579021 &;1258193 &;0 &;33692608 &;6522308 &;14047241 &;9881396 &;25137 &;1654111 &;1562415 &;0 &;31792910;6541764;13229024;8326219;21493;1720789;1953621;0;32045411;6354735;13213938;8577413;19051;1807535;2072739;0;31168899;6566674;13979173;6458330;19827;1953204;2191691;0;30049877;6402980;12572878;5878739;20484;1964420;3210376;0;28831418;6382067;12548318;6316997;31854;2051903;1500279;0;27529962;6387957;10816048;5710116;65471;2080192;2470178;0;27834850;6686624;10435695;5848384;75070;2150294;2638783;0;30286899;7131667;11940160;6126892;57360;2142779;2888041;0;
3003107: Ribeira Brava;29374970 &;13352157 &;7453062 &;2145898 &;147534 &;5631298 &;645021 &;0 &;29142057 &;12526171 &;8453179 &;1513255 &;121988 &;5769507 &;757957 &;0 &;28554416;12496487;7731356;1366561;106463;5583635;1269914;0;27984347;11550205;8202901;1278291;90679;5661652;1200619;0;28273662;11963111;8052296;1334164;91242;5641661;1191188;0;28540339;11623246;8484494;1277343;85535;5758251;1311470;0;29416168;11856525;8943351;1519209;102211;6193733;801139;0;28736193;11437068;8266320;1093573;90926;6644330;1203976;0;29712912;11844585;9065087;1275682;86425;6354347;1086786;0;32208656;12377043;9775947;1729630;88476;6807767;1429793;0;
3003108: Santa Cruz;130372491 &;44008244 &;36178428 &;36436001 &;1027069 &;9241863 &;3480886 &;0 &;136173175 &;40535649 &;44415542 &;36956358 &;947164 &;9498352 &;3820110 &;0 &;131684341;41131045;43002494;31958035;911982;10025755;4655030;0;133949906;38081021;44963074;34927879;904091;10355189;4718652;0;131989515;39864451;44919895;31037752;900428;10415058;4851931;0;131637809;38707606;43943277;25924507;1019099;10607834;11435486;0;131047045;39840312;44302704;31111523;933803;11276985;3581718;0;125861275;38038020;34179106;30128637;1151473;11459708;10904331;0;135989921;39526273;37394165;36441478;1126486;10867223;10634296;0;139733179;41634766;38357516;35120143;1180356;12291100;11149298;0;
3003109: Santana;18394823 &;7158064 &;3974735 &;1139901 &;136564 &;4348076 &;1637483 &;0 &;18775836 &;6950910 &;4739988 &;1026792 &;125417 &;4251395 &;1681334 &;0 &;19116565;7101027;4519244;981150;109634;4424325;1981185;0;19035209;6742410;4502157;1101438;89076;4418880;2181248;0;19195615;7133201;4276441;1063902;229082;4553578;1939411;0;19573060;7070323;4309284;1033945;345072;4546455;2267981;0;19899698;7237471;4683685;1233853;361033;4793208;1590448;0;19416959;7027405;5570784;441040;324655;4820330;1232745;0;20046355;7390406;5710181;732628;350229;4685949;1176962;0;20995413;7772407;5940675;911178;333310;4660211;1377632;0;
3003110: São Vicente;15711189 &;5872537 &;3995764 &;573751 &;139503 &;4478858 &;650776 &;0 &;16287145 &;5617895 &;4566569 &;665207 &;130963 &;4498725 &;807786 &;0 &;16401542;5570925;4006616;612747;134708;4823283;1253263;0;14881240;5317159;3976527;757826;132719;3427719;1269290;0;15005780;5438391;3964805;461143;123056;3774876;1243509;0;12675601;5337975;3760686;658058;119089;1544406;1255387;0;15417472;5488277;3981489;896365;115075;4230175;706091;0;15671825;5320253;3723263;941638;119620;4688683;878368;0;16171500;5578468;3820511;964893;156115;4742156;909357;0;16134933;5830677;3913930;1145114;142831;4181437;920944;0;
